date,store_nbr,family,sales,onpromotion
2017-06-16,5,LINGERIE,14.0,0
2017-06-17,5,LINGERIE,11.0,0
2017-06-18,5,LINGERIE,3.0,0
2017-06-19,5,LINGERIE,7.0,0
2017-06-20,5,LINGERIE,10.0,0
2017-06-21,5,LINGERIE,18.0,0
2017-06-22,5,LINGERIE,7.0,0
2017-06-23,5,LINGERIE,5.0,0
2017-06-24,5,LINGERIE,12.0,0
2017-06-25,5,LINGERIE,10.0,0
2017-06-26,5,LINGERIE,11.0,0
2017-06-27,5,LINGERIE,10.0,0
2017-06-28,5,LINGERIE,7.0,0
2017-06-29,5,LINGERIE,3.0,0
2017-06-30,5,LINGERIE,11.0,0
2017-07-01,5,LINGERIE,11.0,0
2017-07-02,5,LINGERIE,17.0,0
2017-07-03,5,LINGERIE,11.0,0
2017-07-04,5,LINGERIE,8.0,0
2017-07-05,5,LINGERIE,16.0,0
2017-07-06,5,LINGERIE,8.0,0
2017-07-07,5,LINGERIE,12.0,0
2017-07-08,5,LINGERIE,15.0,0
2017-07-09,5,LINGERIE,16.0,0
2017-07-10,5,LINGERIE,12.0,0
2017-07-11,5,LINGERIE,13.0,0
2017-07-12,5,LINGERIE,4.0,0
2017-07-13,5,LINGERIE,14.0,0
2017-07-14,5,LINGERIE,13.0,0
2017-07-15,5,LINGERIE,9.0,0
2017-07-16,5,LINGERIE,16.0,0
2017-07-17,5,LINGERIE,6.0,0
2017-07-18,5,LINGERIE,8.0,0
2017-07-19,5,LINGERIE,15.0,0
2017-07-20,5,LINGERIE,20.0,0
2017-07-21,5,LINGERIE,22.0,0
2017-07-22,5,LINGERIE,9.0,0
2017-07-23,5,LINGERIE,12.0,0
2017-07-24,5,LINGERIE,15.0,0
2017-07-25,5,LINGERIE,3.0,0
2017-07-26,5,LINGERIE,6.0,0
2017-07-27,5,LINGERIE,9.0,0
2017-07-28,5,LINGERIE,6.0,0
2017-07-29,5,LINGERIE,15.0,0
2017-07-30,5,LINGERIE,19.0,0
2017-07-31,5,LINGERIE,19.0,0
2017-01-01,5,"LIQUOR,WINE,BEER",0.0,0
2017-01-02,5,"LIQUOR,WINE,BEER",28.0,0
2017-01-03,5,"LIQUOR,WINE,BEER",45.0,2
2017-01-04,5,"LIQUOR,WINE,BEER",32.0,2
2017-01-05,5,"LIQUOR,WINE,BEER",25.0,1
2017-01-06,5,"LIQUOR,WINE,BEER",93.0,3
2017-01-07,5,"LIQUOR,WINE,BEER",110.0,3
2017-01-08,5,"LIQUOR,WINE,BEER",30.0,2
2017-01-09,5,"LIQUOR,WINE,BEER",47.0,2
2017-01-10,5,"LIQUOR,WINE,BEER",32.0,1
2017-01-11,5,"LIQUOR,WINE,BEER",40.0,2
2017-01-12,5,"LIQUOR,WINE,BEER",49.0,3
2017-01-13,5,"LIQUOR,WINE,BEER",91.0,3
2017-01-14,5,"LIQUOR,WINE,BEER",127.0,4
2017-01-15,5,"LIQUOR,WINE,BEER",37.0,4
2017-01-16,5,"LIQUOR,WINE,BEER",42.0,3
2017-01-17,5,"LIQUOR,WINE,BEER",62.0,3
2017-01-18,5,"LIQUOR,WINE,BEER",47.0,3
2017-01-19,5,"LIQUOR,WINE,BEER",47.0,3
2017-01-20,5,"LIQUOR,WINE,BEER",56.0,2
2017-01-21,5,"LIQUOR,WINE,BEER",92.0,2
2017-01-22,5,"LIQUOR,WINE,BEER",44.0,2
2017-01-23,5,"LIQUOR,WINE,BEER",39.0,2
2017-01-24,5,"LIQUOR,WINE,BEER",45.0,2
2017-01-25,5,"LIQUOR,WINE,BEER",82.0,4
2017-01-26,5,"LIQUOR,WINE,BEER",67.0,2
2017-01-27,5,"LIQUOR,WINE,BEER",51.0,2
2017-01-28,5,"LIQUOR,WINE,BEER",84.0,1
2017-01-29,5,"LIQUOR,WINE,BEER",33.0,1
2017-01-30,5,"LIQUOR,WINE,BEER",22.0,2
2017-01-31,5,"LIQUOR,WINE,BEER",42.0,2
2017-02-01,5,"LIQUOR,WINE,BEER",58.0,3
2017-02-02,5,"LIQUOR,WINE,BEER",50.0,1
2017-02-03,5,"LIQUOR,WINE,BEER",111.0,2
2017-02-04,5,"LIQUOR,WINE,BEER",149.0,3
2017-02-05,5,"LIQUOR,WINE,BEER",62.0,2
2017-02-06,5,"LIQUOR,WINE,BEER",24.0,2
2017-02-07,5,"LIQUOR,WINE,BEER",38.0,2
2017-02-08,5,"LIQUOR,WINE,BEER",35.0,2
2017-02-09,5,"LIQUOR,WINE,BEER",93.0,3
2017-02-10,5,"LIQUOR,WINE,BEER",74.0,2
2017-02-11,5,"LIQUOR,WINE,BEER",109.0,2
2017-02-12,5,"LIQUOR,WINE,BEER",50.0,2
2017-02-13,5,"LIQUOR,WINE,BEER",43.0,2
2017-02-14,5,"LIQUOR,WINE,BEER",67.0,2
2017-02-15,5,"LIQUOR,WINE,BEER",80.0,2
2017-02-16,5,"LIQUOR,WINE,BEER",65.0,1
2017-02-17,5,"LIQUOR,WINE,BEER",20.0,1
2017-02-18,5,"LIQUOR,WINE,BEER",0.0,0
2017-02-19,5,"LIQUOR,WINE,BEER",0.0,0
2017-02-20,5,"LIQUOR,WINE,BEER",27.0,0
2017-02-21,5,"LIQUOR,WINE,BEER",55.0,0
2017-02-22,5,"LIQUOR,WINE,BEER",64.0,1
2017-02-23,5,"LIQUOR,WINE,BEER",78.0,1
2017-02-24,5,"LIQUOR,WINE,BEER",129.0,2
2017-02-25,5,"LIQUOR,WINE,BEER",188.0,2
2017-02-26,5,"LIQUOR,WINE,BEER",124.0,2
2017-02-27,5,"LIQUOR,WINE,BEER",127.0,1
2017-02-28,5,"LIQUOR,WINE,BEER",101.0,1
2017-03-01,5,"LIQUOR,WINE,BEER",36.0,1
2017-03-02,5,"LIQUOR,WINE,BEER",70.0,1
2017-03-03,5,"LIQUOR,WINE,BEER",87.0,4
2017-03-04,5,"LIQUOR,WINE,BEER",163.0,4
2017-03-05,5,"LIQUOR,WINE,BEER",49.0,2
2017-03-06,5,"LIQUOR,WINE,BEER",56.0,1
2017-03-07,5,"LIQUOR,WINE,BEER",43.0,1
2017-03-08,5,"LIQUOR,WINE,BEER",67.0,1
2017-03-09,5,"LIQUOR,WINE,BEER",72.0,2
2017-03-10,5,"LIQUOR,WINE,BEER",42.0,1
2017-03-11,5,"LIQUOR,WINE,BEER",111.0,3
2017-03-12,5,"LIQUOR,WINE,BEER",62.0,1
2017-03-13,5,"LIQUOR,WINE,BEER",51.0,1
2017-03-14,5,"LIQUOR,WINE,BEER",56.0,1
2017-03-15,5,"LIQUOR,WINE,BEER",63.0,2
2017-03-16,5,"LIQUOR,WINE,BEER",81.0,1
2017-03-17,5,"LIQUOR,WINE,BEER",86.0,3
2017-03-18,5,"LIQUOR,WINE,BEER",105.0,5
2017-03-19,5,"LIQUOR,WINE,BEER",109.0,3
2017-03-20,5,"LIQUOR,WINE,BEER",63.0,2
2017-03-21,5,"LIQUOR,WINE,BEER",64.0,2
2017-03-22,5,"LIQUOR,WINE,BEER",40.0,5
2017-03-23,5,"LIQUOR,WINE,BEER",113.0,5
2017-03-24,5,"LIQUOR,WINE,BEER",146.0,7
2017-03-25,5,"LIQUOR,WINE,BEER",114.0,7
2017-03-26,5,"LIQUOR,WINE,BEER",60.0,3
2017-03-27,5,"LIQUOR,WINE,BEER",47.0,2
2017-03-28,5,"LIQUOR,WINE,BEER",83.0,5
2017-03-29,5,"LIQUOR,WINE,BEER",96.0,4
2017-03-30,5,"LIQUOR,WINE,BEER",111.0,2
2017-03-31,5,"LIQUOR,WINE,BEER",32.0,1
2017-04-01,5,"LIQUOR,WINE,BEER",0.0,0
2017-04-02,5,"LIQUOR,WINE,BEER",0.0,0
2017-04-03,5,"LIQUOR,WINE,BEER",35.0,1
2017-04-04,5,"LIQUOR,WINE,BEER",52.0,1
2017-04-05,5,"LIQUOR,WINE,BEER",48.0,0
2017-04-06,5,"LIQUOR,WINE,BEER",49.0,0
2017-04-07,5,"LIQUOR,WINE,BEER",75.0,1
2017-04-08,5,"LIQUOR,WINE,BEER",196.0,1
2017-04-09,5,"LIQUOR,WINE,BEER",33.0,0
2017-04-10,5,"LIQUOR,WINE,BEER",40.0,0
2017-04-11,5,"LIQUOR,WINE,BEER",50.0,0
2017-04-12,5,"LIQUOR,WINE,BEER",74.0,1
2017-04-13,5,"LIQUOR,WINE,BEER",71.0,2
2017-04-14,5,"LIQUOR,WINE,BEER",115.0,4
2017-04-15,5,"LIQUOR,WINE,BEER",114.0,5
2017-04-16,5,"LIQUOR,WINE,BEER",38.0,2
2017-04-17,5,"LIQUOR,WINE,BEER",36.0,2
2017-04-18,5,"LIQUOR,WINE,BEER",32.0,2
2017-04-19,5,"LIQUOR,WINE,BEER",49.0,3
2017-04-20,5,"LIQUOR,WINE,BEER",55.0,1
2017-04-21,5,"LIQUOR,WINE,BEER",83.0,6
2017-04-22,5,"LIQUOR,WINE,BEER",97.0,5
2017-04-23,5,"LIQUOR,WINE,BEER",44.0,4
2017-04-24,5,"LIQUOR,WINE,BEER",70.0,4
2017-04-25,5,"LIQUOR,WINE,BEER",39.0,2
2017-04-26,5,"LIQUOR,WINE,BEER",35.0,5
2017-04-27,5,"LIQUOR,WINE,BEER",60.0,4
2017-04-28,5,"LIQUOR,WINE,BEER",128.0,8
2017-04-29,5,"LIQUOR,WINE,BEER",173.0,7
2017-04-30,5,"LIQUOR,WINE,BEER",60.0,4
2017-05-01,5,"LIQUOR,WINE,BEER",56.0,3
2017-05-02,5,"LIQUOR,WINE,BEER",26.0,1
2017-05-03,5,"LIQUOR,WINE,BEER",55.0,2
2017-05-04,5,"LIQUOR,WINE,BEER",35.0,0
2017-05-05,5,"LIQUOR,WINE,BEER",75.0,2
2017-05-06,5,"LIQUOR,WINE,BEER",88.0,4
2017-05-07,5,"LIQUOR,WINE,BEER",58.0,2
2017-05-08,5,"LIQUOR,WINE,BEER",33.0,0
2017-05-09,5,"LIQUOR,WINE,BEER",33.0,2
2017-05-10,5,"LIQUOR,WINE,BEER",32.0,4
2017-05-11,5,"LIQUOR,WINE,BEER",41.0,2
2017-05-12,5,"LIQUOR,WINE,BEER",79.0,4
2017-05-13,5,"LIQUOR,WINE,BEER",154.0,7
2017-05-14,5,"LIQUOR,WINE,BEER",110.0,5
2017-05-15,5,"LIQUOR,WINE,BEER",28.0,1
2017-05-16,5,"LIQUOR,WINE,BEER",57.0,3
2017-05-17,5,"LIQUOR,WINE,BEER",38.0,3
2017-05-18,5,"LIQUOR,WINE,BEER",57.0,4
2017-05-19,5,"LIQUOR,WINE,BEER",70.0,3
2017-05-20,5,"LIQUOR,WINE,BEER",62.0,4
2017-05-21,5,"LIQUOR,WINE,BEER",31.0,2
2017-05-22,5,"LIQUOR,WINE,BEER",21.0,2
2017-05-23,5,"LIQUOR,WINE,BEER",20.0,3
2017-05-24,5,"LIQUOR,WINE,BEER",33.0,3
2017-05-25,5,"LIQUOR,WINE,BEER",80.0,4
2017-05-26,5,"LIQUOR,WINE,BEER",98.0,3
2017-05-27,5,"LIQUOR,WINE,BEER",111.0,5
2017-05-28,5,"LIQUOR,WINE,BEER",45.0,5
2017-05-29,5,"LIQUOR,WINE,BEER",38.0,3
2017-05-30,5,"LIQUOR,WINE,BEER",45.0,3
2017-05-31,5,"LIQUOR,WINE,BEER",28.0,5
2017-06-01,5,"LIQUOR,WINE,BEER",49.0,3
2017-06-02,5,"LIQUOR,WINE,BEER",48.0,1
2017-06-03,5,"LIQUOR,WINE,BEER",96.0,2
2017-06-04,5,"LIQUOR,WINE,BEER",43.0,1
2017-06-05,5,"LIQUOR,WINE,BEER",25.0,0
2017-06-06,5,"LIQUOR,WINE,BEER",30.0,1
2017-06-07,5,"LIQUOR,WINE,BEER",38.0,1
2017-06-08,5,"LIQUOR,WINE,BEER",29.0,2
2017-06-09,5,"LIQUOR,WINE,BEER",61.0,3
2017-06-10,5,"LIQUOR,WINE,BEER",97.0,3
2017-06-11,5,"LIQUOR,WINE,BEER",30.0,1
2017-06-12,5,"LIQUOR,WINE,BEER",33.0,1
2017-06-13,5,"LIQUOR,WINE,BEER",13.0,1
2017-06-14,5,"LIQUOR,WINE,BEER",26.0,2
2017-06-15,5,"LIQUOR,WINE,BEER",30.0,2
2017-06-16,5,"LIQUOR,WINE,BEER",81.0,3
2017-06-17,5,"LIQUOR,WINE,BEER",138.0,6
2017-06-18,5,"LIQUOR,WINE,BEER",124.0,4
2017-06-19,5,"LIQUOR,WINE,BEER",26.0,2
2017-06-20,5,"LIQUOR,WINE,BEER",30.0,2
2017-06-21,5,"LIQUOR,WINE,BEER",27.0,4
2017-06-22,5,"LIQUOR,WINE,BEER",29.0,2
2017-06-23,5,"LIQUOR,WINE,BEER",83.0,5
2017-06-24,5,"LIQUOR,WINE,BEER",114.0,3
2017-06-25,5,"LIQUOR,WINE,BEER",48.0,3
2017-06-26,5,"LIQUOR,WINE,BEER",25.0,1
2017-06-27,5,"LIQUOR,WINE,BEER",45.0,3
2017-06-28,5,"LIQUOR,WINE,BEER",45.0,1
2017-06-29,5,"LIQUOR,WINE,BEER",75.0,4
2017-06-30,5,"LIQUOR,WINE,BEER",74.0,4
2017-07-01,5,"LIQUOR,WINE,BEER",115.0,3
2017-07-02,5,"LIQUOR,WINE,BEER",48.0,3
2017-07-03,5,"LIQUOR,WINE,BEER",41.0,3
2017-07-04,5,"LIQUOR,WINE,BEER",17.0,4
2017-07-05,5,"LIQUOR,WINE,BEER",55.0,6
2017-07-06,5,"LIQUOR,WINE,BEER",45.0,3
2017-07-07,5,"LIQUOR,WINE,BEER",55.0,4
2017-07-08,5,"LIQUOR,WINE,BEER",104.0,4
2017-07-09,5,"LIQUOR,WINE,BEER",63.0,5
2017-07-10,5,"LIQUOR,WINE,BEER",31.0,1
2017-07-11,5,"LIQUOR,WINE,BEER",48.0,2
2017-07-12,5,"LIQUOR,WINE,BEER",38.0,4
2017-07-13,5,"LIQUOR,WINE,BEER",47.0,4
2017-07-14,5,"LIQUOR,WINE,BEER",89.0,5
2017-07-15,5,"LIQUOR,WINE,BEER",89.0,3
2017-07-16,5,"LIQUOR,WINE,BEER",66.0,6
2017-07-17,5,"LIQUOR,WINE,BEER",21.0,2
2017-07-18,5,"LIQUOR,WINE,BEER",39.0,2
2017-07-19,5,"LIQUOR,WINE,BEER",51.0,3
2017-07-20,5,"LIQUOR,WINE,BEER",51.0,5
2017-07-21,5,"LIQUOR,WINE,BEER",58.0,4
2017-07-22,5,"LIQUOR,WINE,BEER",109.0,4
2017-07-23,5,"LIQUOR,WINE,BEER",68.0,3
2017-07-24,5,"LIQUOR,WINE,BEER",30.0,0
2017-07-25,5,"LIQUOR,WINE,BEER",33.0,2
2017-07-26,5,"LIQUOR,WINE,BEER",39.0,2
2017-07-27,5,"LIQUOR,WINE,BEER",53.0,3
2017-07-28,5,"LIQUOR,WINE,BEER",99.0,5
2017-07-29,5,"LIQUOR,WINE,BEER",112.0,3
2017-07-30,5,"LIQUOR,WINE,BEER",55.0,3
2017-07-31,5,"LIQUOR,WINE,BEER",36.0,2
2017-01-01,5,MAGAZINES,0.0,0
2017-01-02,5,MAGAZINES,13.0,0
2017-01-03,5,MAGAZINES,1.0,0
2017-01-04,5,MAGAZINES,4.0,0
2017-01-05,5,MAGAZINES,8.0,0
2017-01-06,5,MAGAZINES,5.0,0
2017-01-07,5,MAGAZINES,5.0,0
2017-01-08,5,MAGAZINES,6.0,0
2017-01-09,5,MAGAZINES,7.0,0
2017-01-10,5,MAGAZINES,6.0,0
2017-01-11,5,MAGAZINES,5.0,0
2017-01-12,5,MAGAZINES,1.0,0
2017-01-13,5,MAGAZINES,8.0,0
2017-01-14,5,MAGAZINES,13.0,0
2017-01-15,5,MAGAZINES,11.0,0
2017-01-16,5,MAGAZINES,8.0,0
2017-01-17,5,MAGAZINES,8.0,0
2017-01-18,5,MAGAZINES,5.0,0
2017-01-19,5,MAGAZINES,10.0,0
2017-01-20,5,MAGAZINES,5.0,0
2017-01-21,5,MAGAZINES,14.0,0
2017-01-22,5,MAGAZINES,10.0,0
2017-01-23,5,MAGAZINES,10.0,0
2017-01-24,5,MAGAZINES,9.0,0
2017-01-25,5,MAGAZINES,6.0,0
2017-01-26,5,MAGAZINES,9.0,0
2017-01-27,5,MAGAZINES,12.0,0
2017-01-28,5,MAGAZINES,13.0,0
2017-01-29,5,MAGAZINES,12.0,0
2017-01-30,5,MAGAZINES,9.0,0
2017-01-31,5,MAGAZINES,4.0,0
2017-02-01,5,MAGAZINES,7.0,0
2017-02-02,5,MAGAZINES,7.0,0
2017-02-03,5,MAGAZINES,5.0,0
2017-02-04,5,MAGAZINES,10.0,0
2017-02-05,5,MAGAZINES,13.0,0
2017-02-06,5,MAGAZINES,3.0,0
2017-02-07,5,MAGAZINES,6.0,0
2017-02-08,5,MAGAZINES,4.0,0
2017-02-09,5,MAGAZINES,4.0,0
2017-02-10,5,MAGAZINES,16.0,0
2017-02-11,5,MAGAZINES,11.0,0
2017-02-12,5,MAGAZINES,9.0,0
2017-02-13,5,MAGAZINES,14.0,0
2017-02-14,5,MAGAZINES,13.0,0
2017-02-15,5,MAGAZINES,11.0,0
2017-02-16,5,MAGAZINES,7.0,0
2017-02-17,5,MAGAZINES,9.0,0
2017-02-18,5,MAGAZINES,9.0,0
2017-02-19,5,MAGAZINES,5.0,0
2017-02-20,5,MAGAZINES,5.0,0
2017-02-21,5,MAGAZINES,6.0,0
2017-02-22,5,MAGAZINES,3.0,0
2017-02-23,5,MAGAZINES,9.0,0
2017-02-24,5,MAGAZINES,17.0,0
2017-02-25,5,MAGAZINES,18.0,0
2017-02-26,5,MAGAZINES,8.0,0
2017-02-27,5,MAGAZINES,7.0,0
2017-02-28,5,MAGAZINES,6.0,0
2017-03-01,5,MAGAZINES,10.0,0
2017-03-02,5,MAGAZINES,11.0,0
2017-03-03,5,MAGAZINES,9.0,0
2017-03-04,5,MAGAZINES,6.0,0
2017-03-05,5,MAGAZINES,7.0,0
2017-03-06,5,MAGAZINES,9.0,0
2017-03-07,5,MAGAZINES,7.0,0
2017-03-08,5,MAGAZINES,2.0,0
2017-03-09,5,MAGAZINES,4.0,0
2017-03-10,5,MAGAZINES,4.0,0
2017-03-11,5,MAGAZINES,5.0,0
2017-03-12,5,MAGAZINES,9.0,0
2017-03-13,5,MAGAZINES,10.0,0
2017-03-14,5,MAGAZINES,5.0,0
2017-03-15,5,MAGAZINES,9.0,0
2017-03-16,5,MAGAZINES,11.0,0
2017-03-17,5,MAGAZINES,6.0,0
2017-03-18,5,MAGAZINES,9.0,0
2017-03-19,5,MAGAZINES,8.0,0
2017-03-20,5,MAGAZINES,5.0,0
2017-03-21,5,MAGAZINES,10.0,0
2017-03-22,5,MAGAZINES,5.0,0
2017-03-23,5,MAGAZINES,6.0,0
2017-03-24,5,MAGAZINES,8.0,0
2017-03-25,5,MAGAZINES,13.0,0
2017-03-26,5,MAGAZINES,9.0,0
2017-03-27,5,MAGAZINES,8.0,0
2017-03-28,5,MAGAZINES,8.0,0
2017-03-29,5,MAGAZINES,6.0,0
2017-03-30,5,MAGAZINES,5.0,0
2017-03-31,5,MAGAZINES,7.0,0
2017-04-01,5,MAGAZINES,10.0,0
2017-04-02,5,MAGAZINES,12.0,0
2017-04-03,5,MAGAZINES,4.0,0
2017-04-04,5,MAGAZINES,7.0,0
2017-04-05,5,MAGAZINES,1.0,0
2017-04-06,5,MAGAZINES,8.0,0
2017-04-07,5,MAGAZINES,6.0,0
2017-04-08,5,MAGAZINES,14.0,0
2017-04-09,5,MAGAZINES,14.0,0
2017-04-10,5,MAGAZINES,14.0,0
2017-04-11,5,MAGAZINES,11.0,0
2017-04-12,5,MAGAZINES,8.0,0
2017-04-13,5,MAGAZINES,11.0,0
2017-04-14,5,MAGAZINES,6.0,0
2017-04-15,5,MAGAZINES,12.0,0
2017-04-16,5,MAGAZINES,16.0,0
2017-04-17,5,MAGAZINES,13.0,0
2017-04-18,5,MAGAZINES,6.0,0
2017-04-19,5,MAGAZINES,9.0,0
2017-04-20,5,MAGAZINES,11.0,0
2017-04-21,5,MAGAZINES,9.0,0
2017-04-22,5,MAGAZINES,12.0,0
2017-04-23,5,MAGAZINES,10.0,0
2017-04-24,5,MAGAZINES,12.0,0
2017-04-25,5,MAGAZINES,3.0,0
2017-04-26,5,MAGAZINES,10.0,0
2017-04-27,5,MAGAZINES,7.0,0
2017-04-28,5,MAGAZINES,13.0,0
2017-04-29,5,MAGAZINES,8.0,0
2017-04-30,5,MAGAZINES,6.0,0
2017-05-01,5,MAGAZINES,8.0,0
2017-05-02,5,MAGAZINES,9.0,0
2017-05-03,5,MAGAZINES,12.0,0
2017-05-04,5,MAGAZINES,9.0,0
2017-05-05,5,MAGAZINES,5.0,0
2017-05-06,5,MAGAZINES,24.0,0
2017-05-07,5,MAGAZINES,15.0,0
2017-05-08,5,MAGAZINES,8.0,0
2017-05-09,5,MAGAZINES,8.0,0
2017-05-10,5,MAGAZINES,7.0,0
2017-05-11,5,MAGAZINES,3.0,0
2017-05-12,5,MAGAZINES,10.0,0
2017-05-13,5,MAGAZINES,14.0,0
2017-05-14,5,MAGAZINES,7.0,0
2017-05-15,5,MAGAZINES,6.0,0
2017-05-16,5,MAGAZINES,4.0,0
2017-05-17,5,MAGAZINES,3.0,0
2017-05-18,5,MAGAZINES,9.0,0
2017-05-19,5,MAGAZINES,4.0,0
2017-05-20,5,MAGAZINES,10.0,0
2017-05-21,5,MAGAZINES,6.0,0
2017-05-22,5,MAGAZINES,6.0,0
2017-05-23,5,MAGAZINES,12.0,0
2017-05-24,5,MAGAZINES,7.0,0
2017-05-25,5,MAGAZINES,10.0,0
2017-05-26,5,MAGAZINES,9.0,0
2017-05-27,5,MAGAZINES,8.0,0
2017-05-28,5,MAGAZINES,8.0,0
2017-05-29,5,MAGAZINES,4.0,0
2017-05-30,5,MAGAZINES,3.0,0
2017-05-31,5,MAGAZINES,4.0,0
2017-06-01,5,MAGAZINES,6.0,0
2017-06-02,5,MAGAZINES,7.0,0
2017-06-03,5,MAGAZINES,8.0,0
2017-06-04,5,MAGAZINES,13.0,0
2017-06-05,5,MAGAZINES,3.0,0
2017-06-06,5,MAGAZINES,11.0,0
2017-06-07,5,MAGAZINES,7.0,0
2017-06-08,5,MAGAZINES,8.0,0
2017-06-09,5,MAGAZINES,12.0,0
2017-06-10,5,MAGAZINES,11.0,0
2017-06-11,5,MAGAZINES,20.0,0
2017-06-12,5,MAGAZINES,15.0,0
2017-06-13,5,MAGAZINES,6.0,0
2017-06-14,5,MAGAZINES,4.0,0
2017-06-15,5,MAGAZINES,10.0,0
2017-06-16,5,MAGAZINES,3.0,0
2017-06-17,5,MAGAZINES,14.0,0
2017-06-18,5,MAGAZINES,12.0,0
2017-06-19,5,MAGAZINES,9.0,0
2017-06-20,5,MAGAZINES,5.0,0
2017-06-21,5,MAGAZINES,6.0,0
2017-06-22,5,MAGAZINES,10.0,0
2017-06-23,5,MAGAZINES,10.0,0
2017-06-24,5,MAGAZINES,7.0,0
2017-06-25,5,MAGAZINES,9.0,0
2017-06-26,5,MAGAZINES,7.0,0
2017-06-27,5,MAGAZINES,2.0,0
2017-06-28,5,MAGAZINES,3.0,0
2017-06-29,5,MAGAZINES,3.0,0
2017-06-30,5,MAGAZINES,4.0,0
2017-07-01,5,MAGAZINES,6.0,0
2017-07-02,5,MAGAZINES,3.0,0
2017-07-03,5,MAGAZINES,6.0,0
2017-07-04,5,MAGAZINES,2.0,0
2017-07-05,5,MAGAZINES,4.0,0
2017-07-06,5,MAGAZINES,5.0,0
2017-07-07,5,MAGAZINES,9.0,0
2017-07-08,5,MAGAZINES,15.0,0
2017-07-09,5,MAGAZINES,9.0,0
2017-07-10,5,MAGAZINES,7.0,0
2017-07-11,5,MAGAZINES,9.0,0
2017-07-12,5,MAGAZINES,6.0,0
2017-07-13,5,MAGAZINES,7.0,0
2017-07-14,5,MAGAZINES,12.0,0
2017-07-15,5,MAGAZINES,8.0,0
2017-07-16,5,MAGAZINES,8.0,0
2017-07-17,5,MAGAZINES,6.0,0
2017-07-18,5,MAGAZINES,4.0,0
2017-07-19,5,MAGAZINES,7.0,0
2017-07-20,5,MAGAZINES,2.0,0
2017-07-21,5,MAGAZINES,6.0,0
2017-07-22,5,MAGAZINES,11.0,0
2017-07-23,5,MAGAZINES,6.0,0
2017-07-24,5,MAGAZINES,5.0,0
2017-07-25,5,MAGAZINES,8.0,0
2017-07-26,5,MAGAZINES,6.0,0
2017-07-27,5,MAGAZINES,1.0,0
2017-07-28,5,MAGAZINES,5.0,0
2017-07-29,5,MAGAZINES,6.0,0
2017-07-30,5,MAGAZINES,8.0,0
2017-07-31,5,MAGAZINES,3.0,0
2017-01-01,5,MEATS,0.0,0
2017-01-02,5,MEATS,283.762,1
2017-01-03,5,MEATS,236.938,1
2017-01-04,5,MEATS,270.537,0
2017-01-05,5,MEATS,185.803,1
2017-01-06,5,MEATS,316.89398,32
2017-01-07,5,MEATS,251.667,2
2017-01-08,5,MEATS,272.419,0
2017-01-09,5,MEATS,197.481,0
2017-01-10,5,MEATS,216.512,1
2017-01-11,5,MEATS,214.186,0
2017-01-12,5,MEATS,220.531,1
2017-01-13,5,MEATS,350.448,36
2017-01-14,5,MEATS,294.228,2
2017-01-15,5,MEATS,321.3,2
2017-01-16,5,MEATS,175.814,3
2017-01-17,5,MEATS,233.70099,0
2017-01-18,5,MEATS,208.599,1
2017-01-19,5,MEATS,146.863,1
2017-01-20,5,MEATS,303.69202,36
2017-01-21,5,MEATS,248.966,2
2017-01-22,5,MEATS,270.821,0
2017-01-23,5,MEATS,235.05501,0
2017-01-24,5,MEATS,249.182,0
2017-01-25,5,MEATS,192.657,0
2017-01-26,5,MEATS,170.545,0
2017-01-27,5,MEATS,234.594,34
2017-01-28,5,MEATS,237.321,0
2017-01-29,5,MEATS,225.87599,0
2017-01-30,5,MEATS,226.929,2
2017-01-31,5,MEATS,212.017,0
2017-02-01,5,MEATS,261.008,3
2017-02-02,5,MEATS,231.908,0
2017-02-03,5,MEATS,326.398,35
2017-02-04,5,MEATS,272.695,3
2017-02-05,5,MEATS,295.459,1
2017-02-06,5,MEATS,277.635,3
2017-02-07,5,MEATS,189.234,2
2017-02-08,5,MEATS,200.648,3
2017-02-09,5,MEATS,158.886,0
2017-02-10,5,MEATS,303.92,35
2017-02-11,5,MEATS,295.066,0
2017-02-12,5,MEATS,257.436,0
2017-02-13,5,MEATS,216.061,0
2017-02-14,5,MEATS,195.895,0
2017-02-15,5,MEATS,178.424,0
2017-02-16,5,MEATS,221.296,0
2017-02-17,5,MEATS,311.938,35
2017-02-18,5,MEATS,279.717,0
2017-02-19,5,MEATS,193.533,0
2017-02-20,5,MEATS,172.771,0
2017-02-21,5,MEATS,199.602,0
2017-02-22,5,MEATS,206.431,0
2017-02-23,5,MEATS,181.955,0
2017-02-24,5,MEATS,269.708,32
2017-02-25,5,MEATS,335.015,0
2017-02-26,5,MEATS,246.83,0
2017-02-27,5,MEATS,154.51,0
2017-02-28,5,MEATS,200.851,0
2017-03-01,5,MEATS,267.6,0
2017-03-02,5,MEATS,216.384,0
2017-03-03,5,MEATS,365.697,32
2017-03-04,5,MEATS,280.802,0
2017-03-05,5,MEATS,235.582,0
2017-03-06,5,MEATS,202.432,0
2017-03-07,5,MEATS,229.554,0
2017-03-08,5,MEATS,233.984,0
2017-03-09,5,MEATS,190.994,0
2017-03-10,5,MEATS,280.296,36
2017-03-11,5,MEATS,210.763,0
2017-03-12,5,MEATS,302.44598,0
2017-03-13,5,MEATS,224.296,0
2017-03-14,5,MEATS,206.685,0
2017-03-15,5,MEATS,246.312,0
2017-03-16,5,MEATS,187.66699,0
